protocol_name_raw,symbol,category,chains,tvl_max,audit_firms,audit_score_max,audit_score_mean,last_audit_date,audit_sources,audit_firm_count,has_audit,audit_score,any_top_firm,proto_norm,slug
AmesDefi,AMES,Algo-Stables,['Binance'],0.0,[],,,,['api'],0,0,,0,amesdefi,amesdefi
Amet Finance,-,Services,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,amet finance,amet-finance
Ammos Finance,-,Dexs,['Mantle'],2977.9413744502704,[],,,,['api'],0,0,,0,ammos finance,ammos-finance
Amnis Finance,AMI,Liquid Staking,['Aptos'],142227587.22571453,[],,,,['api'],0,0,,0,amnis finance,amnis-finance
Amogus DAO,SUS,Reserve Currency,['Avalanche'],44.904114005683155,[],,,,['api'],0,0,,0,amogus dao,amogus-dao
Amped Finance,AMPED,Derivatives,['Multi-Chain'],36629.40871373997,[],,,,['api'],0,0,,0,amped finance,amped-finance
Ampere,AMP,Algo-Stables,['Fuse'],0.0,[],,,,['api'],0,0,,0,ampere,ampere
Amphor,-,Yield,['Ethereum'],2091148.7817470604,[],,,,['api'],0,0,,0,amphor,amphor
Amphora,AMPH,Lending,['Ethereum'],11157.29560404627,[],,,,['api'],0,0,,0,amphora,amphora
AmpleSwap,AMPLE,Dexs,['Multi-Chain'],27281.311942427452,[],,,,['api'],0,0,,0,ampleswap,ampleswap
AmplifyFinance,-,Yield,['Ethereum'],1.201859004703895,[],,,,['api'],0,0,,0,amplifyfinance,amplifyfinance
Amply Finance,preAMP,Lending,['Cronos zkEVM'],1774662.6038795372,[],,,,['api'],0,0,,0,amply finance,amply-finance
Amulet Finance,-,Synthetics,['Neutron'],65433.554133870006,[],,,,['api'],0,0,,0,amulet finance,amulet-finance
Amulet Liquidity Staking,-,Liquid Staking,['Solana'],563323.2000000001,[],,,,['api'],0,0,,0,amulet liquidity staking,amulet-liquidity-staking
Amulet V1,AMU,Insurance,['Solana'],0.0,[],,,,['api'],0,0,,0,amulet v1,amulet-v1
Amulet V2,AMU,Yield Aggregator,['Multi-Chain'],119001.43858750282,[],,,,['api'],0,0,,0,amulet v2,amulet-v2
Amun,AMUN,Indexes,['Multi-Chain'],379345.2414981505,[],,,,['api'],0,0,,0,amun,amun
Amy Finance,AMY,Lending,['Arbitrum'],0.0,[],,,,['api'],0,0,,0,amy finance,amy-finance
Anchor,ANC,Lending,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,anchor,anchor
AnchorSwap,ANCHOR,Dexs,['Binance'],59352.12493027584,[],,,,['api'],0,0,,0,anchorswap,anchorswap
Ancient8,A8,Chain,['Ethereum'],1949926.7683153264,[],,,,['api'],0,0,,0,ancient8,ancient8
Ancient8 Swap,-,Dexs,['Ancient8'],135227.66373978008,[],,,,['api'],0,0,,0,ancient8 swap,ancient8-swap
Ancora Finance,ACR,Dexs,['Linea'],3148.5047970621818,[],,,,['api'],0,0,,0,ancora finance,ancora-finance
Andromeada,-,Dexs,['Base'],81257.7064402377,[],,,,['api'],0,0,,0,andromeada,andromeada
Anedak,-,Dexs,['Kadena'],0.0,[],,,,['api'],0,0,,0,anedak,anedak
Anemoy Capital,-,RWA,['Multi-Chain'],345478069.7304818,[],,,,['api'],0,0,,0,anemoy capital,anemoy-capital
Angel Protocol,HALO,Charity Fundraising,['Terra'],0.0,[],,,,['api'],0,0,,0,angel protocol,angel-protocol
Angle,ANGLE,CDP,['Multi-Chain'],24776858.85522428,[],,,,['api'],0,0,,0,angle,angle
Angles Liquid,-,Onchain Capital Allocator,['Sonic'],2159.8892284322087,[],,,,['api'],0,0,,0,angles liquid,angles-liquid
Angles Stake,-,Liquid Staking,['Sonic'],11242934.470676694,[],,,,['api'],0,0,,0,angles stake,angles-stake
Angstrom,-,Dexs,['Ethereum'],5015711.607731331,[],,,,['api'],0,0,,0,angstrom,angstrom
Animal Farm V1,PIGS,Farm,['Binance'],2522.277181572509,[],,,,['api'],0,0,,0,animal farm v1,animal-farm-v1
Animal Farm V2,AFP,Yield,['Binance'],181.8909664387084,[],,,,['api'],0,0,,0,animal farm v2,animal-farm-v2
AnimeSwap,ANI,Dexs,['Multi-Chain'],19834.180947226418,[],,,,['api'],0,0,,0,animeswap,animeswap
Ankr,ANKR,Liquid Staking,['Multi-Chain'],64931240.65007048,[],,,,['api'],0,0,,0,ankr,ankr
Annex,ANN,Lending,['Multi-Chain'],3714.0932913035704,[],,,,['api'],0,0,,0,annex,annex
Anon Social,-,SoFi,['Base'],1984.6198198395,[],,,,['api'],0,0,,0,anon social,anon-social
Anqa,-,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0,anqa,anqa
Ante Finance,-,Insurance,['Multi-Chain'],875033.9434578241,[],,,,['api'],0,0,,0,ante finance,ante-finance
Antex,ANTEX,Launchpad,['Binance'],8406.798963699597,[],,,,['api'],0,0,,0,antex,antex
Antfarm finance,ATF,Liquidity manager,['Multi-Chain'],1483213.4006952804,[],,,,['api'],0,0,,0,antfarm finance,antfarm-finance
AntiHero Finance,ANTI,Lending,['Arbitrum'],2.845070725745267,[],,,,['api'],0,0,,0,antihero finance,antihero-finance
Antimatter,MATTER,Options,['Multi-Chain'],31996.018300907326,[],,,,['api'],0,0,,0,antimatter,antimatter
Anvil,ANVL,Collateral Management,['Ethereum'],77909411.33838171,[],,,,['api'],0,0,,0,anvil,anvil
AnyHedge,-,Derivatives,['Bitcoincash'],4863333.4799999995,[],,,,['api'],0,0,,0,anyhedge,anyhedge
Anzen V1,ANZ,RWA,['Ethereum'],6303.009492701017,[],,,,['api'],0,0,,0,anzen v1,anzen-v1
Anzen V2,ANZ,RWA,['Multi-Chain'],115430875.6697069,[],,,,['api'],0,0,,0,anzen v2,anzen-v2
ApStation,-,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0,apstation,apstation
Ape Express,-,Launchpad,['ApeChain'],110057.04475950742,[],,,,['api'],0,0,,0,ape express,ape-express
Ape Finance,APEFI,Lending,['Ethereum'],55177.63935585243,[],,,,['api'],0,0,,0,ape finance,ape-finance
Ape Jupiter,JUP,Launchpad,['nan'],,[],,,,['api'],0,0,,0,ape jupiter,ape-jupiter
Ape.Store,-,Launchpad,['Multi-Chain'],256368.813123607,[],,,,['api'],0,0,,0,ape.store,ape.store
ApeBank,-,Lending,['ApeChain'],401248.51862455154,[],,,,['api'],0,0,,0,apebank,apebank
ApeBond Staking,ABOND,Farm,['Multi-Chain'],11654.720716479138,[],,,,['api'],0,0,,0,apebond staking,apebond-staking
ApeBot,-,Telegram Bot,['nan'],,[],,,,['api'],0,0,,0,apebot,apebot
ApeChain Bridge,-,Bridge,['Ethereum'],4166242.104188853,[],,,,['api'],0,0,,0,apechain bridge,apechain-bridge
ApeChainStake,-,Yield,['ApeChain'],0.0,[],,,,['api'],0,0,,0,apechainstake,apechainstake
ApeCoin,APE,Yield,['nan'],0.0,[],,,,['api'],0,0,,0,apecoin,apecoin
ApeDAO,vAPE,Farm,['Fantom'],39.42851364734691,[],,,,['api'],0,0,,0,apedao,apedao
ApeRocket,SPACE,Yield,['Binance'],51954.7918538105,[],,,,['api'],0,0,,0,aperocket,aperocket
ApeSwap AMM,ABOND,Dexs,['Multi-Chain'],13282647.95187281,[],,,,['api'],0,0,,0,apeswap amm,apeswap-amm
ApeSwap Lending,ABOND,Lending,['Binance'],752411.2246767932,[],,,,['api'],0,0,,0,apeswap lending,apeswap-lending
ApeX Pro,APEX,Derivatives,['Multi-Chain'],1494139.5743503284,[],,,,['api'],0,0,,0,apex pro,apex-pro
Aperture LM,APTR,Liquidity manager,['Multi-Chain'],15458.417932629696,[],,,,['api'],0,0,,0,aperture lm,aperture-lm
ApertureSwap,APTR,Dexs,['Manta'],95313.41146381546,[],,,,['api'],0,0,,0,apertureswap,apertureswap
Apex DeFi,APEX,Dexs,['Multi-Chain'],103255.5046475971,[],,,,['api'],0,0,,0,apex defi,apex-defi
Apex Omni,-,Derivatives,['Multi-Chain'],27950336.07947145,[],,,,['api'],0,0,,0,apex omni,apex-omni
ApexSwap,APEX,Dexs,['Avalanche'],69.73821669376733,[],,,,['api'],0,0,,0,apexswap,apexswap
Api3,API3,Oracle,['Ethereum'],0.0,[],,,,['api'],0,0,,0,api3,api3
Apollo Diversified Credit Securitize Fund,-,RWA,['Multi-Chain'],111929561.52649473,[],,,,['api'],0,0,,0,apollo diversified credit securitize fund,apollo-diversified-credit-securitize-fund
ApolloDAO,APOLLO,Yield,['Multi-Chain'],22046.541607867905,[],,,,['api'],0,0,,0,apollodao,apollodao
Apollon,APO,Synthetics,['Sei'],37852.57769853241,[],,,,['api'],0,0,,0,apollon,apollon
Apostro,-,Risk Curators,['Multi-Chain'],11623760.284616504,[],,,,['api'],0,0,,0,apostro,apostro
ApplePie,Pie,Farm,['Binance'],3.0462332084974135,[],,,,['api'],0,0,,0,applepie,applepie
Apricot Finance,APT,Lending,['Solana'],1264954.52990132,[],,,,['api'],0,0,,0,apricot finance,apricot-finance
Aptin Finance V1,-,Lending,['Aptos'],50476.927952722894,[],,,,['api'],0,0,,0,aptin finance v1,aptin-finance-v1
Aptin Finance V2,-,Lending,['Aptos'],14711175.756964045,[],,,,['api'],0,0,,0,aptin finance v2,aptin-finance-v2
Aptos,APT,Canonical Bridge,['nan'],0.0,[],,,,['api'],0,0,,0,aptos,aptos
AptosLaunch,ALT,Launchpad,['Aptos'],12406.53814221187,[],,,,['api'],0,0,,0,aptoslaunch,aptoslaunch
Aptoswap,-,Dexs,['Aptos'],45267.14324598829,[],,,,['api'],0,0,,0,aptoswap,aptoswap
Aqua,-,Telegram Bot,['nan'],,[],,,,['api'],0,0,,0,aqua,aqua
Aqua Patina,-,Liquid Restaking,['Ethereum'],30923.399644654743,[],,,,['api'],0,0,,0,aqua patina,aqua-patina
Aqua Protocol,-,CDP,['TON'],112.27182739250186,[],,,,['api'],0,0,,0,aqua protocol,aqua-protocol
AquaBera,-,Liquidity manager,['Berachain'],812960.9068933015,[],,,,['api'],0,0,,0,aquabera,aquabera
AquaLoan,AQUA,Lending,['Binance'],6360.339454819911,[],,,,['api'],0,0,,0,aqualoan,aqualoan
Aquadex,-,Dexs,['Waterfall'],4.167360079628997,[],,,,['api'],0,0,,0,aquadex,aquadex
Aquarius,AQU,CDP,['Fantom'],3975.878334212834,[],,,,['api'],0,0,,0,aquarius,aquarius
Aquarius Loan,ARS,Lending,['Multi-Chain'],67147.63657349179,[],,,,['api'],0,0,,0,aquarius loan,aquarius-loan
Aquarius Stellar,AQUA,Dexs,['Stellar'],30264148.541335,[],,,,['api'],0,0,,0,aquarius stellar,aquarius-stellar
Aquas Trade,-,Dexs,['Europa'],56.83984249297048,[],,,,['api'],0,0,,0,aquas trade,aquas-trade
Ara Finance,ARA,Reserve Currency,['Avalanche'],1501.8064055590362,[],,,,['api'],0,0,,0,ara finance,ara-finance
Arable Protocol,ACRE,Synthetics,['Avalanche'],0.0,[],,,,['api'],0,0,,0,arable protocol,arable-protocol
Aragon,ANT,Services,['nan'],0.0,[],,,,['api'],0,0,,0,aragon,aragon
Arbera,-,Yield,['Berachain'],518258.62584540265,[],,,,['api'],0,0,,0,arbera,arbera
Arbi's Finance,ARBIS,Yield,['Arbitrum'],187743.2669676702,[],,,,['api'],0,0,,0,arbi's finance,arbis-finance
ArbiCheems,CHEEMS,Yield,['Arbitrum'],0.6046101205232682,[],,,,['api'],0,0,,0,arbicheems,arbicheems
ArbiNYAN,NYAN,Farm,['Arbitrum'],133657.7114983845,[],,,,['api'],0,0,,0,arbinyan,arbinyan
ArbiRise Finance,ARF,Yield,['Arbitrum'],9825.60765500062,[],,,,['api'],0,0,,0,arbirise finance,arbirise-finance
ArbiSwap,ARBI,Dexs,['Arbitrum'],12966.87223251627,[],,,,['api'],0,0,,0,arbiswap,arbiswap
ArbiTen,ARBITEN,Algo-Stables,['Arbitrum'],8.531698807640621,[],,,,['api'],0,0,,0,arbiten,arbiten
Arbitrove,TROVE,Indexes,['Arbitrum'],1059285.299899595,[],,,,['api'],0,0,,0,arbitrove,arbitrove
Arbitrum,ARB,Canonical Bridge,['nan'],0.0,[],,,,['api'],0,0,,0,arbitrum,arbitrum
Arbitrum Bridge,ARB,Canonical Bridge,['Ethereum'],6068293881.147329,[],,,,['api'],0,0,,0,arbitrum bridge,arbitrum-bridge
Arbitrum DAO,-,Chain,['nan'],0.0,[],,,,['api'],0,0,,0,arbitrum dao,arbitrum-dao
Arbitrum Exchange V2,ARX,Dexs,['Arbitrum'],28072.50248696295,[],,,,['api'],0,0,,0,arbitrum exchange v2,arbitrum-exchange-v2
Arbitrum Exchange V3,ARX,Dexs,['Arbitrum'],1053.4950860081983,[],,,,['api'],0,0,,0,arbitrum exchange v3,arbitrum-exchange-v3
Arbitrum Nova Bridge,ARB,Canonical Bridge,['Ethereum'],40161136.26075057,[],,,,['api'],0,0,,0,arbitrum nova bridge,arbitrum-nova-bridge
Arbitrum Timeboost,-,MEV,['nan'],,[],,,,['api'],0,0,,0,arbitrum timeboost,arbitrum-timeboost
Arbius,AIUS,AI Agents,['Arbitrum'],0.0,[],,,,['api'],0,0,,0,arbius,arbius
Arbor Finance,-,Lending,['Ethereum'],24.00712,[],,,,['api'],0,0,,0,arbor finance,arbor-finance
Arbswap AMM,ARBS,Dexs,['Multi-Chain'],1427660.726269152,[],,,,['api'],0,0,,0,arbswap amm,arbswap-amm
Arbswap StableSwap,ARBS,Dexs,['Multi-Chain'],7323.278136847959,[],,,,['api'],0,0,,0,arbswap stableswap,arbswap-stableswap
Arc Swap,ARC,Services,['Ethereum'],0.0,[],,,,['api'],0,0,,0,arc swap,arc-swap
Arca Labs ArCoin,RCOIN,RWA,['Ethereum'],438658.113903271,[],,,,['api'],0,0,,0,arca labs arcoin,arca-labs-arcoin
Arcade.xyz,ARCD,NFT Lending,['Ethereum'],2549573.787843591,[],,,,['api'],0,0,,0,arcade.xyz,arcade.xyz
Arcadia V1,AAA,Leveraged Farming,['Multi-Chain'],38451.75224708504,[],,,,['api'],0,0,,0,arcadia v1,arcadia-v1
Arcadia V2,AAA,Liquidity manager,['Base'],12274615.9776093,[],,,,['api'],0,0,,0,arcadia v2,arcadia-v2
Arcane Dex,ARC,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0,arcane dex,arcane-dex
Arcanum,-,Derivatives,['Arbitrum'],1629.6402996899872,[],,,,['api'],0,0,,0,arcanum,arcanum
Arch,-,Indexes,['Multi-Chain'],3971990.954902005,[],,,,['api'],0,0,,0,arch,arch
Arch Swap,-,Dexs,['Botanix'],276816.83321312245,[],,,,['api'],0,0,,0,arch swap,arch-swap
Arche Protocol,-,CDP,['Movement'],50580.09573404058,[],,,,['api'],0,0,,0,arche protocol,arche-protocol
ArcherSwap,BOW,Dexs,['CORE'],318557.1699662508,[],,,,['api'],0,0,,0,archerswap,archerswap
Archi Finance,ARCHI,Leveraged Farming,['Arbitrum'],245.27994360631405,[],,,,['api'],0,0,,0,archi finance,archi-finance
Archimedes Finance,ARCH,Leveraged Farming,['Ethereum'],809.5086131618043,[],,,,['api'],0,0,,0,archimedes finance,archimedes-finance
Archly V1,ARC,Dexs,['Multi-Chain'],5979.2259563107655,[],,,,['api'],0,0,,0,archly v1,archly-v1
Archly V2,ARC,Dexs,['Multi-Chain'],4330.397266526659,[],,,,['api'],0,0,,0,archly v2,archly-v2
Archon Bridge,-,Bridge,['Multi-Chain'],15587.002608526484,[],,,,['api'],0,0,,0,archon bridge,archon-bridge
Arctic,ARC,Dexs,['Aurora'],1700.1631556909597,[],,,,['api'],0,0,,0,arctic,arctic
Arena DEX,ARENA,Dexs,['Avalanche'],8279063.984695267,[],,,,['api'],0,0,,0,arena dex,arena-dex
Arena Launch,ARENA,Launchpad,['Avalanche'],134481.3496377173,[],,,,['api'],0,0,,0,arena launch,arena-launch
Arena SocialFi,ARENA,SoFi,['Avalanche'],923214.4993215802,[],,,,['api'],0,0,,0,arena socialfi,arena-socialfi
Arena of Faith,ACP,Farm,['Metis'],444.55897546346506,[],,,,['api'],0,0,,0,arena of faith,arena-of-faith
ArenaSwap,ARENA,Dexs,['Binance'],2503.9884965347105,[],,,,['api'],0,0,,0,arenaswap,arenaswap
Argano,AGO,Synthetics,['Polygon'],5106.2168713976,[],,,,['api'],0,0,,0,argano,argano
Argo,-,CDP,['Aptos'],73554.4143142443,[],,,,['api'],0,0,,0,argo,argo
Argo Finance,ARGO,Liquid Staking,['Cronos'],839314.3699568143,[],,,,['api'],0,0,,0,argo finance,argo-finance
Aria Protocol,-,RWA,['Story'],9734344.02986427,[],,,,['api'],0,0,,0,aria protocol,aria-protocol
Aries Markets,-,Lending,['Aptos'],77699466.1233229,[],,,,['api'],0,0,,0,aries markets,aries-markets
Arkadiko,DIKO,CDP,['Stacks'],3682571.0674111103,[],,,,['api'],0,0,,0,arkadiko,arkadiko
Arkham,ARKM,Services,['nan'],0.0,[],,,,['api'],0,0,,0,arkham,arkham
Arkham Exchange,ARKM,CEX,['Multi-Chain'],34069183.91041023,[],,,,['api'],0,0,,0,arkham exchange,arkham-exchange
Arkis,-,Leveraged Farming,['Multi-Chain'],19747389.93320121,[],,,,['api'],0,0,,0,arkis,arkis
Armada,-,Liquidity manager,['Solana'],685540.6533490296,[],,,,['api'],0,0,,0,armada,armada
Armada Staking,-,Farm,['Solana'],0.0,[],,,,['api'],0,0,,0,armada staking,armada-staking
Armor,ARMOR,Insurance,['Ethereum'],0.0,[],,,,['api'],0,0,,0,armor,armor
Arrakis Modular,-,Liquidity manager,['Multi-Chain'],73699248.81666976,[],,,,['api'],0,0,,0,arrakis modular,arrakis-modular
Arrakis V1,-,Liquidity manager,['Multi-Chain'],69358886.05969308,[],,,,['api'],0,0,,0,arrakis v1,arrakis-v1
Arrakis V2,-,Liquidity manager,['Multi-Chain'],6101575.038669843,[],,,,['api'],0,0,,0,arrakis v2,arrakis-v2
Array,Array,Farm,['Arbitrum'],0.0,[],,,,['api'],0,0,,0,array,array
Arrland,RUM,Gaming,['Polygon'],0.0,[],,,,['api'],0,0,,0,arrland,arrland
Arrow,-,Yield,['Solana'],68836.91779047418,[],,,,['api'],0,0,,0,arrow,arrow
Arrow Markets,ARROW,Options,['Avalanche'],0.0,[],,,,['api'],0,0,,0,arrow markets,arrow-markets
ArtCPAClub,CPA-97530,NFT Marketplace,['Elrond'],4144.079196540068,[],,,,['api'],0,0,,0,artcpaclub,artcpaclub
ArtdeFinance,ADF,Yield,['Polygon'],0.0,[],,,,['api'],0,0,,0,artdefinance,artdefinance
Artemis Finance,-,Liquid Staking,['Multi-Chain'],5067970.790676049,[],,,,['api'],0,0,,0,artemis finance,artemis-finance
Artemis Protocol,MIS,Yield,['Harmony'],810.1919754643095,[],,,,['api'],0,0,,0,artemis protocol,artemis-protocol
ArtexSwap,-,Dexs,['Artela'],0.0,[],,,,['api'],0,0,,0,artexswap,artexswap
ArthSwap V2,ARSW,Dexs,['Astar'],1071301.7632138298,[],,,,['api'],0,0,,0,arthswap v2,arthswap-v2
ArthSwap V3,ARSW,Dexs,['Multi-Chain'],220517.76049504883,[],,,,['api'],0,0,,0,arthswap v3,arthswap-v3
Artura Finance,-,Derivatives,['Botanix'],0.0,[],,,,['api'],0,0,,0,artura finance,artura-finance
Ascent Exchange V1,-,Dexs,['Horizen EON'],561.5277694467023,[],,,,['api'],0,0,,0,ascent exchange v1,ascent-exchange-v1
Ascent Exchange V3,-,Dexs,['Horizen EON'],4018.045206842414,[],,,,['api'],0,0,,0,ascent exchange v3,ascent-exchange-v3
Ascent Yield,-,Yield,['Arbitrum'],1549625.093439,[],,,,['api'],0,0,,0,ascent yield,ascent-yield
Asgard Dao,ASGARD,Reserve Currency,['Binance'],734.3408422969662,[],,,,['api'],0,0,,0,asgard dao,asgard-dao
Asgard Finance,ASG,Yield,['Ethereum'],0.0,[],,,,['api'],0,0,,0,asgard finance,asgard-finance
AshPerp,-,Derivatives,['Elrond'],225702.53899234883,[],,,,['api'],0,0,,0,ashperp,ashperp
Ashswap,ASH,Dexs,['Elrond'],2779821.894109742,[],,,,['api'],0,0,,0,ashswap,ashswap
Aso Finance,ASO,Lending,['Blast'],159993.53088241836,[],,,,['api'],0,0,,0,aso finance,aso-finance
Aspida,-,Liquid Restaking,['Ethereum'],3715073.444187195,[],,,,['api'],0,0,,0,aspida,aspida
Asset Chain Swap,-,Dexs,['Asset Chain'],223078.9403220669,[],,,,['api'],0,0,,0,asset chain swap,asset-chain-swap
Asseto AoABT,-,RWA,['HashKey Chain'],1828752.160812739,[],,,,['api'],0,0,,0,asseto aoabt,asseto-aoabt
Astake,-,Liquid Staking,['Astar'],4285704.913009486,[],,,,['api'],0,0,,0,astake,astake
Astar Exchange V2,ASX,Dexs,['Astar'],8761.340341769954,[],,,,['api'],0,0,,0,astar exchange v2,astar-exchange-v2
Astar Exchange V3,-,Dexs,['Astar'],173.05019192354172,[],,,,['api'],0,0,,0,astar exchange v3,astar-exchange-v3
Astar dApps Staking,ASTR,Chain,['Astar'],49222437.72606897,[],,,,['api'],0,0,,0,astar dapps staking,astar-dapps-staking
AstarFarm,-,Gaming,['Astar'],0.0,[],,,,['api'],0,0,,0,astarfarm,astarfarm
Astaria V1,-,NFT Lending,['Ethereum'],5082.872185576632,[],,,,['api'],0,0,,0,astaria v1,astaria-v1
Astaria V2,-,Lending,['Multi-Chain'],79894.4278368057,[],,,,['api'],0,0,,0,astaria v2,astaria-v2
Astarnova,NOVA,Dexs,['Astar'],23.034789000000004,[],,,,['api'],0,0,,0,astarnova,astarnova
Astarter AMM,AA,Dexs,['Cardano'],119158.4004132074,[],,,,['api'],0,0,,0,astarter amm,astarter-amm
Astarter Launch ISPO,AA,Staking Pool,['Cardano'],1021583.4118355326,[],,,,['api'],0,0,,0,astarter launch ispo,astarter-launch-ispo
Aster Bridge,-,Bridge,['Multi-Chain'],1492102232.529397,[],,,,['api'],0,0,,0,aster bridge,aster-bridge
Aster Perps,ASTER,Derivatives,['nan'],,[],,,,['api'],0,0,,0,aster perps,aster-perps
Aster Spot,ASTER,Dexs,['nan'],,[],,,,['api'],0,0,,0,aster spot,aster-spot
Aster USDF,ASTER,Basis Trading,['Binance'],366811779.4847073,[],,,,['api'],0,0,,0,aster usdf,aster-usdf
Aster asBNB,ASTER,Yield,['Binance'],360024197.73185813,[],,,,['api'],0,0,,0,aster asbnb,aster-asbnb
Aster asBTC,ASTER,CeDeFi,['Binance'],1260764.468964048,[],,,,['api'],0,0,,0,aster asbtc,aster-asbtc
Asteria Finance,-,Dexs,['Scroll'],277.63627208593437,[],,,,['api'],0,0,,0,asteria finance,asteria-finance
Asteroneo,-,Dexs,['Neo X Mainnet'],2614.2173296024566,[],,,,['api'],0,0,,0,asteroneo,asteroneo
Astra,AST,Dexs,['AirDAO'],39305.65606583106,[],,,,['api'],0,0,,0,astra,astra
Astra DAO,ASTRADAO,Indexes,['Multi-Chain'],212.69099120358769,[],,,,['api'],0,0,,0,astra dao,astra-dao
Astral Farm,ASTRAL,Farm,['Fantom'],592.5744838612579,[],,,,['api'],0,0,,0,astral farm,astral-farm
Astral Financial,ASTRAL,Yield,['Fantom'],0.0,[],,,,['api'],0,0,,0,astral financial,astral-financial
AstridDAO,ATID,CDP,['Astar'],863033.3728824029,[],,,,['api'],0,0,,0,astriddao,astriddao
AstroFi,AFI,Dexs,['Ethereum'],17.55564997606675,[],,,,['api'],0,0,,0,astrofi,astrofi
AstroSwap,ASTRO,Dexs,['Velas'],119466.63193908337,[],,,,['api'],0,0,,0,astroswap,astroswap
AstroSwap AMM,-,Dexs,['Starknet'],91412.54187029092,[],,,,['api'],0,0,,0,astroswap amm,astroswap-amm
Astrol,-,Lending,['Eclipse'],1265212.5461882446,[],,,,['api'],0,0,,0,astrol,astrol
Astrolescent,ASTRL,Dexs,['Radix'],1177.5912078654055,[],,,,['api'],0,0,,0,astrolescent,astrolescent
Astroport,ASTRO,Dexs,['Multi-Chain'],19802424.61277875,[],,,,['api'],0,0,,0,astroport,astroport
Astroport Classic,ASTROC,Dexs,['Terra'],0.0,[],,,,['api'],0,0,,0,astroport classic,astroport-classic
Astros,NAVX,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0,astros,astros
Astrovault,AXV,Dexs,['Multi-Chain'],573955.7600931216,[],,,,['api'],0,0,,0,astrovault,astrovault
Astrowar Finance,AWAR,Services,['Harmony'],6.202439308310163,[],,,,['api'],0,0,,0,astrowar finance,astrowar-finance
Asymetrix Protocol,ASX,Yield,['Ethereum'],19182.13607153113,[],,,,['api'],0,0,,0,asymetrix protocol,asymetrix-protocol
Asymmetry Finance,ASF,Indexes,['Ethereum'],5797694.536772945,[],,,,['api'],0,0,,0,asymmetry finance,asymmetry-finance
Asymmetry USDaf,ASF,CDP,['Ethereum'],19426518.508759446,[],,,,['api'],0,0,,0,asymmetry usdaf,asymmetry-usdaf
Athena Finance,ATH,Yield,['Metis'],3004.031541731754,[],,,,['api'],0,0,,0,athena finance,athena-finance
Athena Money,OWL,Algo-Stables,['Moonriver'],0.0,[],,,,['api'],0,0,,0,athena money,athena-money
Athos Finance,ATH,Derivatives,['Moonbeam'],0.0,[],,,,['api'],0,0,,0,athos finance,athos-finance
Atlantis,AQUA,Dexs,['Sonic'],336772.12770481064,[],,,,['api'],0,0,,0,atlantis,atlantis
Atlantis Loans,ATL,Lending,['Multi-Chain'],2902.3083267515694,[],,,,['api'],0,0,,0,atlantis loans,atlantis-loans
Atlas Aggregator,ATA,Yield Aggregator,['Arbitrum'],0.0,[],,,,['api'],0,0,,0,atlas aggregator,atlas-aggregator
Atlas Exchange,-,Dexs,['Hemi'],393.7200110903197,[],,,,['api'],0,0,,0,atlas exchange,atlas-exchange
Atlas USV,USV,Reserve Currency,['Polygon'],0.0,[],,,,['api'],0,0,,0,atlas usv,atlas-usv
Atlendis V1,-,Uncollateralized Lending,['Polygon'],19076.10934026288,[],,,,['api'],0,0,,0,atlendis v1,atlendis-v1
Atlendis V2,,RWA Lending,['Multi-Chain'],1013.081737169708,[],,,,['api'],0,0,,0,atlendis v2,atlendis-v2
AtmosSoft,ATMSSFT,Gaming,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,atmossoft,atmossoft
AtoDEX,ADX,Dexs,['Aptos'],88.30632682726,[],,,,['api'],0,0,,0,atodex,atodex
Atoll,ATOLL,Yield,['Sonic'],0.0,[],,,,['api'],0,0,,0,atoll,atoll
Atomic Green,-,Derivatives,['Arbitrum'],31621.99181094121,[],,,,['api'],0,0,,0,atomic green,atomic-green
AtomicHub,-,Dexs,['Multi-Chain'],149027.9147404908,[],,,,['api'],0,0,,0,atomichub,atomichub
Atrium,-,Farm,['Cardano'],425972.4208334509,[],,,,['api'],0,0,,0,atrium,atrium
Atrix,-,Dexs,['Solana'],1484221.293596916,[],,,,['api'],0,0,,0,atrix,atrix
Atrofarm,Atrofa,Farm,['Pulse'],19041.29237115049,[],,,,['api'],0,0,,0,atrofarm,atrofarm
Auctus,AUC,Options,['Ethereum'],38829.67159371962,[],,,,['api'],0,0,,0,auctus,auctus
Augmented Finance,AGF,Lending,['Multi-Chain'],326.65169644014406,[],,,,['api'],0,0,,0,augmented finance,augmented-finance
Augur,REP,Prediction Market,['Ethereum'],3271759.6927691125,[],,,,['api'],0,0,,0,augur,augur
Augury Finance,OMEN,Yield,['Polygon'],382280.739558483,[],,,,['api'],0,0,,0,augury finance,augury-finance
Aura,AURA,Yield,['Multi-Chain'],409847162.0823379,[],,,,['api'],0,0,,0,aura,aura
AuraSwap,AURA,Dexs,['Polygon'],1144.4634689847258,[],,,,['api'],0,0,,0,auraswap,auraswap
Auragi Finance,AGI,Dexs,['Arbitrum'],9874.214899206514,[],,,,['api'],0,0,,0,auragi finance,auragi-finance
